661,2,1
662,2,1
663,0,3
664,2,1
665,1,2
666,1,2
667,1,2
668,2,1
669,2,1
670,2,1
671,2,1
672,3,0
673,3,0
674,3,0
675,1,2
676,0,3
677,1,2
678,1,2
679,2,1
680,1,2
681,0,3
682,1,2
683,1,2
684,1,2
685,2,1
686,2,1
687,0,3
688,1,2
689,2,1
690,2,1
691,2,1
692,2,1
693,1,2
694,2,1
695,1,2
696,2,1
697,1,2
698,1,2
699,1,2
700,1,2
701,1,2
702,1,2
703,0,3
704,1,2
705,1,2
706,1,2
707,1,2
708,0,3
709,1,2
710,1,2
711,2,1
712,2,1
713,2,1
714,2,1
715,1,2
716,1,2
717,1,2
718,2,1
719,3,0
720,1,2
721,1,2
722,1,2
723,1,2
724,1,2
725,0,3
726,0,3
727,2,1
728,2,1
729,1,2
730,2,1
731,2,1
732,2,1
733,2,1
734,1,2
735,1,2
736,1,2
737,3,0
738,2,1
739,3,0
740,0,3
741,1,2
742,1,2
743,2,1
744,1,2
745,1,2
746,2,1
747,1,2
748,1,2
749,2,1
750,1,2
751,0,3
752,3,0
753,2,1
754,2,1
755,2,1
756,3,0
757,1,2
758,2,1
759,2,1
760,3,0
761,1,2
762,1,2
763,2,1
764,2,1
765,1,2
766,2,1
767,2,1
768,1,2
769,1,2
770,2,1
771,0,3
772,1,2
773,1,2
774,2,1
775,2,1
776,0,3
777,3,0
778,3,0
779,1,2
780,1,2
781,2,1
782,1,2
783,1,2
784,3,0
785,2,1
786,2,1
787,1,2
788,3,0
789,1,2
790,3,0
791,2,1
792,0,3
793,1,2
794,2,1
795,2,1
796,2,1
797,2,1
798,0,3
799,1,2
800,1,2
801,3,0
802,1,2
803,2,1
804,3,0
805,1,2
806,2,1
807,1,2
808,2,1
809,3,0
810,2,1
811,1,2
812,0,3
813,2,1
814,2,1
815,3,0
816,1,2
817,1,2
818,2,1
819,2,1
820,1,2
821,1,2
822,0,3
823,1,2
824,2,1
825,1,2
826,1,2
827,3,0
828,1,2
829,0,3
830,1,2
831,1,2
832,1,2
833,2,1
834,2,1
835,1,2
836,2,1
837,1,2
838,1,2
839,1,2
840,1,2
841,0,3
842,2,1
843,1,2
844,2,1
845,2,1
846,3,0
847,1,2
848,2,1
849,1,2
850,1,2
851,2,1
852,2,1
853,2,1
854,1,2
855,0,3
856,3,0
857,2,1
858,2,1
859,3,0
860,2,1
861,1,2
862,1,2
863,2,1
864,2,1
865,2,1
866,1,2
867,2,1
868,3,0
869,1,2
870,1,2
871,1,2
872,2,1
873,2,1
874,0,3
875,1,2
876,2,1
877,1,2
878,1,2
879,0,3
880,1,2
881,2,1
882,1,2
883,1,2
884,1,2
885,1,2
886,1,2
887,1,2
888,3,0
889,3,0
890,1,2
891,2,1
892,1,2
893,2,1
894,1,2
895,1,2
896,2,1
897,1,2
898,0,3
899,1,2
900,2,1
901,1,2
902,1,2
903,1,2
904,0,3
905,1,2
906,1,2
907,3,0
908,0,3
909,0,3
910,1,2
911,1,2
912,1,2
913,2,1
914,2,1
915,2,1
916,2,1
917,3,0
918,2,1
919,3,0
920,0,3
921,0,3
922,3,0
923,2,1
924,1,2
925,1,2
926,2,1
927,3,0
928,1,2
929,3,0
930,2,1
931,2,1
932,2,1
933,2,1
934,1,2
935,1,2
936,1,2
937,1,2
938,2,1
939,3,0
940,0,3
941,2,1
942,1,2
943,1,2
944,2,1
945,2,1
946,2,1
947,0,3
948,2,1
949,2,1
950,1,2
951,3,0
952,3,0
953,2,1
954,2,1
955,2,1
956,2,1
957,3,0
958,1,2
959,2,1
960,1,2
961,2,1
962,1,2
963,2,1
964,1,2
965,3,0
966,2,1
967,1,2
968,1,2
969,1,2
970,1,2
971,2,1
972,2,1
973,2,1
974,0,3
975,1,2
976,1,2
977,3,0
978,3,0
979,2,1
980,0,3
981,1,2
982,3,0
983,1,2
984,0,3
985,2,1
986,1,2
987,2,1
988,1,2
989,1,2
990,1,2
991,2,1
992,3,0
993,1,2
994,1,2
995,0,3
996,0,3
997,0,3
998,1,2
999,2,1
1000,0,3
1001,2,1
1002,1,2
1003,0,3
1004,1,2
1005,2,1
1006,2,1
1007,2,1
1008,1,2
1009,1,2
1010,2,1
1011,3,0
1012,1,2
1013,1,2
1014,0,3
1015,2,1
1016,2,1
1017,3,0
1018,2,1
1019,2,1
1020,0,3
1021,1,2
1022,0,3
1023,2,1
1024,2,1
1025,2,1
1026,1,2
1027,1,2
1028,2,1
1029,0,3
1030,1,2
1031,1,2
1032,2,1
1033,0,3
1034,2,1
1035,2,1
1036,2,1
1037,2,1
1038,1,2
1039,2,1
1040,2,1
1041,1,2
1042,1,2
1043,1,2
1044,2,1
1045,2,1
1046,1,2
1047,3,0
1048,2,1
1049,3,0
1050,2,1
1051,2,1
1052,2,1
1053,3,0
1054,1,2
1055,2,1
1056,3,0
1057,1,2
1058,2,1
1059,1,2
1060,2,1
1061,3,0
1062,2,1
1063,2,1
1064,0,3
1065,1,2
1066,1,2
1067,1,2
1068,1,2
1069,2,1
1070,3,0
1071,2,1
1072,1,2
1073,2,1
1074,2,1
1075,3,0
1076,2,1
1077,1,2
1078,2,1
1079,1,2
1080,2,1
1081,1,2
1082,3,0
1083,1,2
1084,1,2
1085,1,2
1086,3,0
1087,2,1
1088,2,1
1089,1,2
1090,3,0
1091,1,2
1092,1,2
1093,1,2
1094,0,3
1095,2,1
1096,2,1
1097,2,1
1098,1,2
1099,1,2
1100,2,1
1101,2,1
1102,2,1
1103,2,1
1104,3,0
1105,1,2
1106,2,1
1107,0,3
1108,1,2
1109,2,1
1110,1,2
1111,3,0
1112,1,2
1113,2,1
1114,3,0
1115,2,1
1116,1,2
1117,2,1
1118,2,1
1119,1,2
1120,1,2
1121,3,0
1122,2,1
1123,1,2
1124,2,1
1125,2,1
1126,1,2
1127,2,1
1128,1,2
1129,2,1
1130,1,2
1131,1,2
1132,1,2
1133,2,1
1134,2,1
1135,3,0
1136,2,1
1137,1,2
1138,2,1
1139,3,0
1140,1,2
1141,2,1
1142,2,1
1143,0,3
1144,2,1
1145,2,1
1146,2,1
1147,1,2
1148,1,2
1149,3,0
1150,1,2
1151,2,1
1152,1,2
1153,1,2
1154,2,1
1155,3,0
1156,0,3
1157,1,2
1158,1,2
1159,1,2
1160,1,2
1161,1,2
1162,1,2
1163,1,2
1164,2,1
1165,2,1
1166,1,2
1167,3,0
1168,2,1
1169,1,2
1170,1,2
1171,1,2
1172,0,3
1173,2,1
1174,0,3
1175,0,3
1176,2,1
1177,2,1
1178,3,0
1179,2,1
1180,2,1
1181,2,1
1182,0,3
1183,2,1
1184,3,0
1185,1,2
1186,0,3
1187,0,3
1188,1,2
1189,0,3
1190,1,2
1191,1,2
1192,1,2
1193,1,2
1194,1,2
1195,0,3
1196,2,1
1197,1,2
1198,2,1
1199,1,2
1200,0,3
1201,1,2
1202,2,1
1203,0,3
1204,3,0
1205,2,1
1206,3,0
1207,1,2
1208,2,1
1209,2,1
1210,2,1
1211,3,0
1212,2,1
1213,2,1
1214,1,2
1215,0,3
1216,1,2
1217,2,1
1218,0,3
1219,2,1
1220,3,0
1221,1,2
1222,1,2
1223,1,2
1224,2,1
1225,3,0
1226,1,2
1227,0,3
1228,1,2
1229,2,1
1230,0,3
1231,0,3
1232,1,2
1233,3,0
1234,2,1
1235,1,2
1236,3,0
1237,1,2
1238,2,1
1239,1,2
1240,2,1
1241,1,2
1242,2,1
1243,3,0
1244,2,1
1245,1,2
1246,1,2
1247,1,2
1248,3,0
1249,2,1
1250,2,1
1251,1,2
1252,1,2
1253,2,1
1254,2,1
1255,3,0
1256,2,1
1257,1,2
1258,2,1
1259,1,2
1260,1,2
1261,2,1
1262,2,1
1263,1,2
1264,2,1
1265,2,1
1266,1,2
1267,1,2
1268,2,1
1269,1,2
1270,1,2
1271,0,3
1272,2,1
1273,0,3
1274,2,1
1275,1,2
1276,1,2
1277,2,1
1278,1,2
1279,3,0
1280,3,0
1281,1,2
1282,1,2
1283,2,1
1284,2,1
1285,1,2
1286,0,3
1287,1,2
1288,1,2
1289,0,3
1290,2,1
1291,1,2
1292,2,1
1293,2,1
1294,1,2
1295,1,2
1296,2,1
1297,0,3
1298,2,1
1299,1,2
1300,1,2
1301,1,2
1302,1,2
1303,3,0
1304,3,0
1305,2,1
1306,2,1
1307,1,2
1308,1,2
1309,2,1
1310,1,2
1311,0,3
1312,3,0
1313,1,2
1314,2,1
1315,2,1
1316,3,0
1317,0,3
1318,1,2
1319,1,2
1320,2,1
1321,3,0
1322,1,2
1323,1,2
1324,1,2
1325,2,1
1326,1,2
1327,1,2
1328,1,2
1329,2,1
1330,1,2
1331,1,2
1332,1,2
1333,0,3
1334,2,1
1335,2,1
1336,2,1
1337,3,0
1338,3,0
1339,2,1
1340,3,0
1341,1,2
1342,2,1
1343,2,1
1344,2,1
1345,2,1
1346,0,3
1347,2,1
1348,1,2
1349,2,1
1350,1,2
1351,1,2
1352,1,2
1353,0,3
1354,1,2
1355,2,1
1356,3,0
1357,2,1
1358,1,2
1359,0,3
1360,1,2
1361,1,2
1362,1,2
1363,3,0
1364,1,2
1365,1,2
1366,3,0
1367,2,1
1368,1,2
1369,2,1
1370,3,0
1371,1,2
1372,2,1
1373,0,3
1374,1,2
1375,1,2
1376,3,0
1377,0,3
1378,0,3
1379,1,2
1380,2,1
1381,1,2
1382,2,1
1383,2,1
1384,2,1
1385,2,1
1386,2,1
1387,1,2
1388,0,3
1389,2,1
1390,1,2
1391,2,1
1392,1,2
1393,3,0
1394,2,1
1395,0,3
1396,1,2
1397,2,1
1398,2,1
1399,2,1
1400,2,1
1401,2,1
1402,3,0
1403,2,1
1404,2,1
1405,2,1
1406,1,2
1407,0,3
1408,2,1
1409,3,0
1410,0,3
1411,1,2
1412,2,1
1413,2,1
1414,1,2
1415,2,1
1416,2,1
1417,0,3
1418,2,1
1419,2,1
1420,0,3
1421,3,0
1422,1,2
1423,2,1
1424,1,2
1425,2,1
1426,3,0
1427,1,2
1428,1,2
1429,0,3
1430,2,1
1431,1,2
1432,2,1
1433,3,0
1434,1,2
1435,1,2
1436,0,3
1437,2,1
1438,3,0
1439,3,0
1440,1,2
1441,1,2
1442,1,2
1443,1,2
1444,2,1
1445,1,2
1446,1,2
1447,2,1
1448,3,0
1449,0,3
1450,0,3
1451,3,0
1452,1,2
1453,1,2
1454,2,1
1455,1,2
1456,2,1
1457,2,1
1458,1,2
1459,1,2
1460,1,2
1461,1,2
1462,1,2
1463,2,1
1464,2,1
1465,3,0
1466,2,1
1467,1,2
1468,1,2
1469,2,1
1470,1,2
1471,0,3
1472,1,2
1473,3,0
1474,1,2
1475,2,1
1476,1,2
1477,1,2
1478,2,1
1479,2,1
1480,3,0
1481,1,2
1482,2,1
1483,2,1
1484,1,2
1485,2,1
1486,2,1
1487,1,2
1488,3,0
1489,1,2
1490,1,2
1491,2,1
1492,3,0
1493,1,2
1494,1,2
1495,1,2
1496,0,3
1497,0,3
1498,1,2
1499,2,1
1500,3,0
1501,1,2
1502,1,2
1503,2,1
1504,2,1
1505,2,1
1506,2,1
1507,2,1
1508,1,2
1509,1,2
1510,3,0
1511,3,0
1512,3,0
1513,2,1
1514,2,1
1515,1,2
1516,0,3
1517,2,1
1518,2,1
1519,0,3
1520,0,3
1521,1,2
1522,2,1
1523,1,2
1524,2,1
1525,2,1
1526,3,0
1527,1,2
1528,1,2
1529,2,1
1530,2,1
1531,1,2
1532,1,2
1533,2,1
1534,2,1
1535,2,1
1536,2,1
1537,1,2
1538,1,2
1539,1,2
1540,2,1
1541,1,2
1542,1,2
1543,2,1
1544,2,1
1545,0,3
1546,2,1
1547,2,1
1548,1,2
1549,1,2
1550,1,2
1551,2,1
1552,2,1
1553,1,2
1554,1,2
1555,3,0
1556,0,3
1557,2,1
1558,1,2
1559,1,2
1560,1,2
1561,0,3
1562,1,2
1563,2,1
1564,2,1
1565,1,2
1566,0,3
1567,2,1
1568,3,0
1569,2,1
1570,1,2
1571,1,2
1572,1,2
1573,1,2
1574,1,2
1575,1,2
1576,3,0
1577,1,2
1578,1,2
1579,0,3
1580,1,2
1581,1,2
1582,2,1
1583,1,2
1584,0,3
1585,2,1
1586,1,2
1587,2,1
1588,0,3
1589,1,2
1590,3,0
1591,2,1
1592,1,2
1593,2,1
1594,2,1
1595,1,2
1596,1,2
1597,2,1
1598,1,2
1599,2,1
1600,1,2
1601,2,1
1602,3,0
1603,2,1
1604,2,1
1605,1,2
1606,2,1
1607,2,1
1608,2,1
1609,3,0
1610,1,2
1611,3,0
1612,2,1
1613,2,1
1614,1,2
1615,1,2
1616,2,1
1617,1,2
1618,1,2
1619,1,2
1620,3,0
1621,1,2
1622,1,2
1623,1,2
1624,3,0
1625,2,1
1626,2,1
1627,1,2
1628,2,1
1629,1,2
1630,3,0
1631,1,2
1632,1,2
1633,1,2
1634,1,2
1635,0,3
1636,0,3
1637,2,1
1638,3,0
1639,2,1
1640,1,2
1641,2,1
1642,1,2
1643,1,2
1644,0,3
1645,0,3
1646,2,1
1647,2,1
1648,1,2
1649,0,3
1650,3,0
1651,1,2
1652,2,1
1653,1,2
1654,1,2
1655,2,1
1656,1,2
1657,2,1
1658,2,1
1659,3,0
1660,0,3
1661,1,2
1662,2,1
1663,0,3
1664,1,2
1665,2,1
1666,1,2
1667,2,1
1668,2,1
1669,1,2
1670,0,3
1671,2,1
1672,1,2
1673,0,3
1674,3,0
1675,3,0
1676,3,0
1677,0,3
1678,2,1
1679,2,1
1680,1,2
1681,2,1
1682,2,1
1683,3,0
1684,0,3
1685,2,1
1686,1,2
1687,1,2
1688,1,2
1689,0,3
1690,2,1
1691,2,1
1692,2,1
1693,1,2
1694,1,2
1695,1,2
1696,0,3
1697,1,2
1698,2,1
1699,3,0
1700,2,1
1701,1,2
1702,2,1
1703,3,0
1704,1,2
1705,3,0
1706,1,2
1707,1,2
1708,0,3
1709,2,1
1710,1,2
1711,2,1
1712,1,2
1713,1,2
1714,2,1
1715,2,1
1716,1,2
1717,3,0
1718,2,1
1719,2,1
1720,0,3
1721,1,2
1722,2,1
1723,2,1
1724,1,2
1725,1,2
1726,2,1
1727,1,2
1728,2,1
1729,3,0
1730,1,2
1731,1,2
1732,2,1
1733,3,0
1734,1,2
1735,1,2
1736,1,2
1737,0,3
1738,1,2
1739,1,2
1740,1,2
1741,2,1
1742,2,1
1743,1,2
1744,2,1
1745,3,0
1746,2,1
1747,1,2
1748,1,2
1749,0,3
1750,2,1
1751,2,1
1752,2,1
1753,2,1
1754,2,1
1755,2,1
1756,2,1
1757,1,2
1758,1,2
1759,1,2
1760,2,1
1761,1,2
1762,3,0
1763,2,1
1764,2,1
1765,2,1
1766,2,1
1767,2,1
1768,1,2
1769,0,3
1770,2,1
1771,1,2
1772,1,2
1773,0,3
1774,1,2
1775,2,1
1776,1,2
1777,3,0
1778,1,2
1779,1,2
1780,1,2
1781,2,1
1782,3,0
1783,1,2
1784,1,2
1785,1,2
1786,2,1
1787,0,3
1788,2,1
1789,0,3
1790,1,2
1791,0,3
1792,1,2
1793,2,1
1794,2,1
1795,2,1
1796,3,0
1797,2,1
1798,2,1
1799,2,1
1800,2,1
1801,1,2
1802,2,1
1803,3,0
1804,1,2
1805,2,1
1806,1,2
1807,1,2
1808,2,1
1809,1,2
1810,0,3
1811,1,2
1812,2,1
1813,1,2
1814,2,1
1815,1,2
1816,2,1
1817,2,1
1818,1,2
1819,2,1
1820,2,1
1821,1,2
1822,3,0
1823,3,0
1824,0,3
1825,1,2
1826,1,2
1827,3,0
1828,2,1
1829,3,0
1830,0,3
1831,0,3
1832,1,2
1833,2,1
1834,2,1
1835,2,1
1836,2,1
1837,2,1
1838,2,1
1839,3,0
1840,2,1
1841,0,3
1842,0,3
1843,1,2
1844,2,1
1845,2,1
1846,1,2
1847,1,2
1848,1,2
1849,2,1
1850,2,1
1851,3,0
1852,1,2
1853,1,2
1854,3,0
1855,0,3
1856,2,1
1857,2,1
1858,3,0
1859,1,2
1860,2,1
1861,1,2
1862,2,1
1863,2,1
1864,3,0
1865,2,1
1866,2,1
1867,1,2
1868,2,1
1869,0,3
1870,2,1
1871,3,0
1872,0,3
1873,1,2
1874,2,1
1875,2,1
1876,2,1
1877,2,1
1878,2,1
1879,2,1
1880,1,2
1881,2,1
1882,0,3
1883,3,0
1884,0,3
1885,2,1
1886,2,1
1887,3,0
1888,2,1
1889,2,1
1890,1,2
1891,2,1
1892,2,1
1893,2,1
1894,2,1
1895,2,1
1896,1,2
1897,1,2
1898,1,2
1899,1,2
1900,2,1
1901,0,3
1902,1,2
1903,3,0
1904,3,0
1905,2,1
1906,2,1
1907,2,1
1908,1,2
1909,2,1
1910,2,1
1911,2,1
1912,1,2
1913,0,3
1914,2,1
1915,2,1
1916,2,1
1917,1,2
1918,3,0
1919,1,2
1920,3,0
1921,3,0
1922,1,2
1923,0,3
1924,2,1
1925,2,1
1926,1,2
1927,2,1
1928,2,1
1929,1,2
1930,2,1
1931,1,2
1932,2,1
1933,1,2
1934,2,1
1935,3,0
1936,1,2
1937,2,1
1938,2,1
1939,0,3
1940,1,2
1941,1,2
1942,2,1
1943,2,1
1944,2,1
1945,2,1
1946,1,2
1947,0,3
1948,3,0
1949,3,0
1950,3,0
1951,0,3
1952,2,1
1953,1,2
1954,2,1
1955,0,3
1956,0,3
1957,2,1
1958,2,1
1959,1,2
1960,1,2
1961,2,1
1962,1,2
1963,2,1
1964,2,1
1965,2,1
1966,0,3
1967,1,2
1968,2,1
1969,1,2
1970,0,3
1971,0,3
1972,1,2
1973,2,1
1974,2,1
1975,2,1
1976,2,1
1977,1,2
1978,0,3
1979,1,2
1980,0,3
1981,2,1
1982,1,2
1983,1,2
1984,1,2
1985,1,2
1986,1,2
1987,3,0
1988,2,1
1989,1,2
1990,0,3
1991,2,1
1992,0,3
1993,3,0
1994,2,1
1995,0,3
1996,1,2
1997,2,1
1998,1,2
1999,1,2
2000,0,3
2001,3,0
2002,1,2
2003,1,2
2004,1,2
2005,1,2
2006,2,1
2007,1,2
2008,0,3
2009,1,2
2010,2,1
2011,3,0
2012,2,1
2013,2,1
2014,2,1
2015,2,1
2016,2,1
2017,1,2
2018,3,0
2019,2,1
2020,3,0
2021,0,3
2022,1,2
2023,3,0
2024,1,2
2025,1,2
2026,1,2
2027,1,2
2028,1,2
2029,1,2
2030,3,0
2031,2,1
2032,1,2
2033,3,0
2034,3,0
2035,3,0
2036,1,2
2037,0,3
2038,2,1
2039,1,2
2040,2,1
2041,1,2
2042,2,1
2043,1,2
2044,2,1
2045,2,1
2046,2,1
2047,2,1
2048,2,1
2049,1,2
2050,1,2
2051,2,1
2052,0,3
2053,1,2
2054,0,3
2055,2,1
2056,1,2
2057,0,3
2058,1,2
2059,2,1
2060,1,2
2061,2,1
2062,0,3
2063,2,1
2064,1,2
2065,3,0
2066,1,2
2067,1,2
2068,1,2
2069,2,1
2070,1,2
2071,0,3
2072,1,2
2073,3,0
2074,3,0
2075,3,0
2076,2,1
2077,2,1
2078,2,1
2079,1,2
2080,1,2
2081,2,1
2082,2,1
2083,2,1
2084,1,2
2085,1,2
2086,1,2
2087,2,1
2088,2,1
2089,2,1
2090,3,0
2091,2,1
2092,0,3
2093,1,2
2094,1,2
2095,2,1
2096,2,1
2097,2,1
2098,2,1
2099,0,3
2100,0,3
2101,1,2
2102,1,2
2103,2,1
2104,2,1
2105,1,2
2106,2,1
2107,2,1
2108,2,1
2109,2,1
2110,2,1
2111,2,1
2112,1,2
2113,2,1
2114,2,1
2115,2,1
2116,2,1
2117,2,1
2118,1,2
2119,2,1
2120,2,1
2121,1,2
2122,1,2
2123,1,2
2124,2,1
2125,0,3
2126,3,0
2127,3,0
2128,1,2
2129,2,1
2130,1,2
2131,3,0
2132,1,2
2133,3,0
2134,1,2
2135,1,2
2136,2,1
2137,2,1
2138,0,3
2139,0,3
2140,1,2
2141,2,1
2142,1,2
